Date	Hour	Sales	Transactions	Items
2/22/2010	21	2826.22	65	746
2/22/2010	22	216.06	3	43
2/23/2010	8	4.49	1	1
2/23/2010	9	1442.28	44	416
2/23/2010	10	3146.8	74	865
2/23/2010	11	4797.33	107	1204
2/23/2010	12	5335.6	132	1472
2/23/2010	13	5039.35	117	1511
2/23/2010	14	6207.72	137	1681
2/23/2010	15	5713.2	139	1574
2/23/2010	16	5274.5	127	1512
2/23/2010	17	5370.42	139	1585
2/23/2010	18	4357.79	122	1338
2/23/2010	19	4640.33	119	1393
2/23/2010	20	3916.37	106	1198
2/23/2010	21	2884.52	83	893
2/23/2010	22	398.24	5	77
2/24/2010	8	1.49	1	1
2/24/2010	9	1885.23	72	574
2/24/2010	10	3236.12	92	900
2/24/2010	11	4419.06	106	1144
2/24/2010	12	3976.45	122	1171
2/24/2010	13	3867.66	105	1119
2/24/2010	14	5553.66	118	1498
2/24/2010	15	4187.33	120	1206
2/24/2010	16	4011.58	107	1129
2/24/2010	17	4665.33	127	1385
2/24/2010	18	5708.51	136	1748
2/24/2010	19	3895.76	91	1155
2/24/2010	20	2683.43	77	851
2/24/2010	21	2404.7	70	720
2/25/2010	8	24.96	2	8
2/25/2010	9	1353.31	57	399
2/25/2010	10	1979.67	70	564
2/25/2010	11	3980.29	94	1134
2/25/2010	12	5206.64	135	1461
2/25/2010	13	4953.7	125	1416
2/25/2010	14	5372.15	123	1428
2/25/2010	15	4756.13	122	1330
2/25/2010	16	5466.56	126	1531
2/25/2010	17	4017.11	115	1164
2/25/2010	18	5318.81	151	1629
2/25/2010	19	3950.82	114	1145
2/25/2010	20	3641.04	98	1078
2/25/2010	21	2601.37	76	845
2/26/2010	8	7.99	1	2
2/26/2010	9	2155.46	67	568
2/26/2010	10	4222.72	90	1112
2/26/2010	11	5388.37	125	1498
2/26/2010	12	6630.74	159	1689
2/26/2010	13	4864.08	118	1388
2/26/2010	14	5511.93	129	1561
2/26/2010	15	5346.93	134	1616
2/26/2010	16	6470.23	148	1886
2/26/2010	17	4563.17	122	1324
2/26/2010	18	5902.12	142	1612
2/26/2010	19	3673.26	90	1022
2/26/2010	20	2881.02	82	776
2/26/2010	21	1739.17	43	545
2/26/2010	22	67.99	2	22
2/27/2010	9	4416.64	89	1202
2/27/2010	10	5840.79	121	1685
2/27/2010	11	7868.7	162	2329
2/27/2010	12	8007.87	153	2163
2/27/2010	13	6867.76	166	1882
2/27/2010	14	7382.44	147	2118
2/27/2010	15	7082.74	159	2031
2/27/2010	16	7533.43	156	2128
2/27/2010	17	8526.1	182	2586
2/27/2010	18	6853.93	145	2182
2/27/2010	19	3746.92	93	1101
2/27/2010	20	3348.16	81	971
2/27/2010	21	492.97	8	149
2/28/2010	9	4407.26	81	1224
2/28/2010	10	6876.35	130	2120
2/28/2010	11	6442.17	149	2019
2/28/2010	12	7297.28	155	2246
2/28/2010	13	7333.84	162	2159
2/28/2010	14	7197.48	172	2181
2/28/2010	15	7425.59	156	2097
2/28/2010	16	6877.96	159	2098
2/28/2010	17	7592.55	178	2322
2/28/2010	18	8022.42	184	2382
2/28/2010	19	4749.12	107	1505
2/28/2010	20	3782.31	98	1108
2/28/2010	21	708.19	10	168
3/1/2010	8	10.79	2	3
3/1/2010	9	1328.57	54	412
3/1/2010	10	3095.74	78	844
3/1/2010	11	4503.46	102	1288
3/1/2010	12	6088.91	137	1760
3/1/2010	13	4849.15	121	1394
3/1/2010	14	5456.64	121	1647
3/1/2010	15	5701.72	138	1654
3/1/2010	16	5685.9	148	1740
3/1/2010	17	6110.4	141	1823
3/1/2010	18	5751.25	143	1668
3/1/2010	19	4235.3	122	1369
3/1/2010	20	4550.87	112	1387
3/1/2010	21	3580.03	77	1031
3/1/2010	22	120.49	4	38
3/2/2010	8	9.59	1	3
3/2/2010	9	2427.45	65	615
3/2/2010	10	4545.71	81	1182
3/2/2010	11	5359.36	121	1540
3/2/2010	12	3862.41	124	1101
3/2/2010	13	4545.73	109	1302
3/2/2010	14	4672.49	118	1428
3/2/2010	15	4815.74	133	1403
3/2/2010	16	5317.99	131	1595
3/2/2010	17	4889.41	149	1482
3/2/2010	18	4569.1	128	1392
3/2/2010	19	4151.27	127	1247
3/2/2010	20	2686.61	82	805
3/2/2010	21	2584.82	69	786
3/2/2010	22	330.34	5	119
3/3/2010	8	17.47	2	5
3/3/2010	9	1462.67	62	383
3/3/2010	10	3215.54	75	942
3/3/2010	11	5296.96	124	1459
3/3/2010	12	4243	122	1227
3/3/2010	13	3169.43	110	978
3/3/2010	14	4815.97	114	1377
3/3/2010	15	4064.69	114	1109
3/3/2010	16	5151.73	128	1450
3/3/2010	17	5152.83	149	1595
3/3/2010	18	4924.36	165	1449
3/3/2010	19	3590.16	112	1154
3/3/2010	20	3646.89	90	1050
3/3/2010	21	3140.46	82	886
3/3/2010	22	47.87	1	12
3/4/2010	8	10.16	3	5
3/4/2010	9	1670.78	70	489
3/4/2010	10	3158.52	92	935
3/4/2010	11	4429.98	113	1269
3/4/2010	12	4338.98	115	1193
3/4/2010	13	5195.59	140	1466
3/4/2010	14	4802.29	130	1358
3/4/2010	15	4350.94	133	1300
3/4/2010	16	3993.59	124	1120
3/4/2010	17	5292.35	131	1503
3/4/2010	18	4441.18	129	1352
3/4/2010	19	3717.2	103	1119
3/4/2010	20	3137.25	93	998
3/4/2010	21	1593.06	64	521
3/4/2010	22	15.08	2	9
3/5/2010	9	2615.79	65	627
3/5/2010	10	3796.95	94	1104
3/5/2010	11	4854.89	119	1204
3/5/2010	12	5413.77	144	1422
3/5/2010	13	4940.3	131	1370
3/5/2010	14	5758.23	146	1627
3/5/2010	15	6078.76	138	1700
3/5/2010	16	4380.65	126	1243
3/5/2010	17	4536.87	114	1338
3/5/2010	18	5443.33	131	1617
3/5/2010	19	4233.95	99	1115
3/5/2010	20	3461.72	91	1099
3/5/2010	21	1732.35	45	546
3/5/2010	22	128.79	4	40
3/6/2010	8	16.25	2	5
3/6/2010	9	4339.73	96	1239
3/6/2010	10	5989.57	130	1740
3/6/2010	11	8578.58	168	2347
3/6/2010	12	8076.9	169	2185
3/6/2010	13	7407.29	167	2051
3/6/2010	14	8206.05	164	2343
3/6/2010	15	8646.04	200	2553
3/6/2010	16	7248.16	173	2108
3/6/2010	17	8430.06	182	2406
3/6/2010	18	5477.13	132	1680
3/6/2010	19	4385.73	102	1178
3/6/2010	20	2251.62	64	648
3/6/2010	21	237.05	5	50
3/7/2010	8	265.84	2	11
3/7/2010	9	3745.95	78	1042
3/7/2010	10	7780	136	2260
3/7/2010	11	6924.91	156	1982
3/7/2010	12	8923.61	171	2572
3/7/2010	13	7111.44	164	2002
3/7/2010	14	7170.67	168	2082
3/7/2010	15	8735.38	177	2482
3/7/2010	16	7169.1	169	2042
3/7/2010	17	7543.35	180	2323
3/7/2010	18	8747.57	202	2621
3/7/2010	19	4952.61	120	1390
3/7/2010	20	1520.8	59	550
3/7/2010	21	44.88	1	10
3/8/2010	9	1751.14	48	546
3/8/2010	10	3575.67	76	1023
3/8/2010	11	4742.75	98	1294
3/8/2010	12	5453.73	125	1419
3/8/2010	13	3954.54	113	1126
3/8/2010	14	4485.76	116	1318
3/8/2010	15	5077.64	140	1466
3/8/2010	16	5564.84	120	1647
3/8/2010	17	6226.09	165	1954
3/8/2010	18	6481.12	175	1976
3/8/2010	19	4584.65	124	1378
3/8/2010	20	4094.62	121	1223
3/8/2010	21	2508.06	76	766
3/8/2010	22	57.12	2	17
3/9/2010	9	2593.95	64	723
3/9/2010	10	3025.97	65	776
3/9/2010	11	4409.79	109	1211
3/9/2010	12	5116.88	123	1375
3/9/2010	13	5115.84	111	1365
3/9/2010	14	5801.13	131	1639
3/9/2010	15	3818.45	110	1188
3/9/2010	16	5036.54	147	1564
3/9/2010	17	5413.3	139	1564
3/9/2010	18	5305.08	145	1513
3/9/2010	19	4196.82	114	1190
3/9/2010	20	4238.94	113	1268
3/9/2010	21	3409.98	84	942
3/9/2010	22	246.34	5	54
3/10/2010	8	41.24	1	7
3/10/2010	9	1596.2	51	487
3/10/2010	10	2119.63	63	617
3/10/2010	11	3721.49	117	1148
3/10/2010	12	4291.9	117	1204
3/10/2010	13	3514.71	109	1021
3/10/2010	14	3707.21	122	1104
3/10/2010	15	4548.38	128	1266
3/10/2010	16	4216.29	129	1276
3/10/2010	17	4838.83	143	1371
3/10/2010	18	6213.51	164	1717
3/10/2010	19	4199.45	120	1234
3/10/2010	20	4264.97	102	1199
3/10/2010	21	2215.04	72	605
3/10/2010	22	78.46	1	31
3/11/2010	8	19.96	2	7
3/11/2010	9	1495.68	57	402
3/11/2010	10	3181.12	76	910
3/11/2010	11	3527.52	97	960
3/11/2010	12	5315.47	119	1489
3/11/2010	13	4683.38	119	1263
3/11/2010	14	4332.69	124	1233
3/11/2010	15	5003.84	134	1373
3/11/2010	16	4558.35	119	1187
3/11/2010	17	5791.87	140	1611
3/11/2010	18	3526.32	130	1101
3/11/2010	19	3328.58	109	914
3/11/2010	20	3074.3	87	916
3/11/2010	21	2539.15	76	754
3/11/2010	22	80.71	2	20
3/12/2010	9	3142.42	76	887
3/12/2010	10	3894.33	108	1017
3/12/2010	11	5314.73	129	1484
3/12/2010	12	5224.94	147	1582
3/12/2010	13	6288.55	145	1843
3/12/2010	14	5146.49	132	1513
3/12/2010	15	6146.32	153	1829
3/12/2010	16	5363.24	124	1594
3/12/2010	17	6309.4	144	1814
3/12/2010	18	5641.9	150	1597
3/12/2010	19	4618.09	123	1193
3/12/2010	20	3303.45	86	1025
3/12/2010	21	1918.06	51	539
3/12/2010	22	301.34	4	106
3/13/2010	9	4342.74	96	1214
3/13/2010	10	5034.24	121	1428
3/13/2010	11	8041.23	154	2300
3/13/2010	12	5921.87	136	1790
3/13/2010	13	7975.59	161	2229
3/13/2010	14	8500.53	161	2398
3/13/2010	15	7650.91	172	2230
3/13/2010	16	6903.35	160	1960
3/13/2010	17	7331.9	192	2134
3/13/2010	18	5751.47	142	1685
3/13/2010	19	3569.59	101	1137
3/13/2010	20	4244.07	97	1204
3/13/2010	21	299.21	6	69
3/14/2010	9	2507.28	56	701
3/14/2010	10	4803.26	97	1323
3/14/2010	11	5975.56	124	1721
3/14/2010	12	7211.87	148	2201
3/14/2010	13	6817.07	151	1974
3/14/2010	14	6767.15	144	1988
3/14/2010	15	7962.94	154	2273
3/14/2010	16	7229.92	170	1967
3/14/2010	17	7647.77	181	2206
3/14/2010	18	7651.8	187	2337
3/14/2010	19	5417.98	124	1560
3/14/2010	20	5565.25	130	1636
3/14/2010	21	297.66	3	79
3/15/2010	9	1401.31	53	380
3/15/2010	10	4042.93	83	1028
3/15/2010	11	4158.58	103	1155
3/15/2010	12	5252.19	154	1514
3/15/2010	13	6921.79	160	1782
3/15/2010	14	3685.14	108	1135
3/15/2010	15	4914.24	124	1505
3/15/2010	16	6139.41	146	1723
3/15/2010	17	5836.9	156	1680
3/15/2010	18	7313.55	167	2112
3/15/2010	19	5045.88	150	1552
3/15/2010	20	3668.42	108	1070
3/15/2010	21	3338.87	77	1060
3/15/2010	22	128.57	4	45
3/16/2010	8	5.18	1	2
3/16/2010	9	1701.72	55	459
3/16/2010	10	2108.18	75	622
3/16/2010	11	4428.87	100	1229
3/16/2010	12	4628.35	118	1269
3/16/2010	13	4377.01	122	1248
3/16/2010	14	4971.42	131	1403
3/16/2010	15	7083.52	148	1952
3/16/2010	16	4120.74	118	1145
3/16/2010	17	5353.05	139	1504
3/16/2010	18	5147.68	152	1442
3/16/2010	19	5145.04	147	1492
3/16/2010	20	3976.21	118	1099
3/16/2010	21	3335.72	90	949
3/16/2010	22	67.85	2	20
3/17/2010	9	1499	58	388
3/17/2010	10	3600.85	78	861
3/17/2010	11	3639.19	98	1082
3/17/2010	12	4448.91	139	1255
3/17/2010	13	4498.72	126	1162
3/17/2010	14	5235.33	126	1512
3/17/2010	15	3650.47	112	1086
3/17/2010	16	4293.1	121	1222
3/17/2010	17	4790.84	136	1296
3/17/2010	18	4296.47	148	1328
3/17/2010	19	4303.56	123	1301
3/17/2010	20	3580.93	111	1024
3/17/2010	21	3257.33	94	985
3/17/2010	22	138.63	3	43
3/18/2010	9	1732.61	73	493
3/18/2010	10	2934.16	81	867
3/18/2010	11	4586.62	110	1268
3/18/2010	12	3858.78	146	1193
3/18/2010	13	5319.06	112	1540
3/18/2010	14	4112.42	107	1177
3/18/2010	15	4637.4	111	1229
3/18/2010	16	4642.01	127	1341
3/18/2010	17	4577.74	148	1385
3/18/2010	18	4500.15	148	1363
3/18/2010	19	3729.07	121	1093
3/18/2010	20	3600.86	96	1034
3/18/2010	21	2545.98	80	780
3/18/2010	22	166.22	4	61
3/19/2010	8	7.97	2	3
3/19/2010	9	2603.25	66	762
3/19/2010	10	3816.24	92	1029
3/19/2010	11	5468.73	126	1493
3/19/2010	12	5319.68	141	1454
3/19/2010	13	6109.11	137	1647
3/19/2010	14	5073.68	130	1415
3/19/2010	15	6170.2	136	1680
3/19/2010	16	6014.89	127	1713
3/19/2010	17	7091.37	162	2039
3/19/2010	18	5835.35	143	1633
3/19/2010	19	3634.58	103	952
3/19/2010	20	3062.65	89	873
3/19/2010	21	1991.14	55	567
3/19/2010	22	226.71	6	69
3/20/2010	9	4348.75	89	1243
3/20/2010	10	4291.09	105	1173
3/20/2010	11	7084.65	143	1972
3/20/2010	12	7706.51	173	2218
3/20/2010	13	6848.72	170	1918
3/20/2010	14	9148.86	188	2538
3/20/2010	15	7976.84	164	2277
3/20/2010	16	8172.65	177	2360
3/20/2010	17	7705.5	190	2183
3/20/2010	18	6801.28	158	1987
3/20/2010	19	4807.59	124	1430
3/20/2010	20	3933.85	96	1203
3/20/2010	21	589.83	7	112
3/21/2010	8	39.98	1	1
3/21/2010	9	3619.62	71	974
3/21/2010	10	6261.07	117	1781
3/21/2010	11	6510.23	130	1900
3/21/2010	12	6947.08	158	2175
3/21/2010	13	7391.39	167	2066
3/21/2010	14	7439.31	178	2161
3/21/2010	15	6628.66	157	2095
3/21/2010	16	8316.16	198	2487
3/21/2010	17	9174.13	185	2703
3/21/2010	18	8081.41	177	2413
3/21/2010	19	5756.34	148	1692
3/21/2010	20	3697.52	104	1171
3/21/2010	21	108.46	8	46
3/22/2010	8	14.21	3	5
3/22/2010	9	1437.23	55	356
3/22/2010	10	2854.56	77	788
3/22/2010	11	5536.76	114	1450
3/22/2010	12	5959.94	166	1642
3/22/2010	13	4625.83	129	1315
3/22/2010	14	4985.17	131	1360
3/22/2010	15	4324.04	108	1297
3/22/2010	16	4273.39	116	1255
3/22/2010	17	5203.68	152	1592
3/22/2010	18	5623.99	151	1636
3/22/2010	19	4908.41	140	1531
3/22/2010	20	6006.13	143	1754
3/22/2010	21	3298.16	85	926
3/23/2010	8	14.05	1	5
3/23/2010	9	1786.26	53	425
3/23/2010	10	4146.11	89	1098
3/23/2010	11	3957.37	118	1127
3/23/2010	12	4664.05	140	1312
3/23/2010	13	4344.69	135	1274
3/23/2010	14	4337.45	114	1258
3/23/2010	15	5358.24	122	1332
3/23/2010	16	4850.02	134	1431
3/23/2010	17	5756.86	159	1728
3/23/2010	18	5638.35	168	1552
3/23/2010	19	4566.44	132	1307
3/23/2010	20	4051.72	118	1010
3/23/2010	21	3303.95	83	957
3/23/2010	22	226	5	68
3/24/2010	9	1473.26	64	435
3/24/2010	10	3383.93	77	899
3/24/2010	11	3785.57	94	1056
3/24/2010	12	4795.75	127	1385
3/24/2010	13	4786.1	137	1290
3/24/2010	14	4940.61	127	1353
3/24/2010	15	3977.36	120	1169
3/24/2010	16	4010.58	122	1149
3/24/2010	17	4872.14	151	1428
3/24/2010	18	5726.06	158	1682
3/24/2010	19	4519.67	130	1238
3/24/2010	20	4374.29	136	1288
3/24/2010	21	3492.41	91	998
3/24/2010	22	27.46	3	9
3/25/2010	9	1973.34	64	560
3/25/2010	10	2594.94	80	749
3/25/2010	11	5661.97	124	1445
3/25/2010	12	5400.64	142	1555
3/25/2010	13	5137.91	131	1437
3/25/2010	14	3770.4	103	1102
3/25/2010	15	4793.54	125	1305
3/25/2010	16	4221.83	132	1227
3/25/2010	17	5563.19	163	1699
3/25/2010	18	5764.71	167	1701
3/25/2010	19	3696.89	135	1203
3/25/2010	20	3332.99	104	1072
3/25/2010	21	2303.05	64	652
3/25/2010	22	83.76	7	30
3/26/2010	9	2586.39	83	702
3/26/2010	10	3498.95	92	987
3/26/2010	11	5904.03	148	1642
3/26/2010	12	6162.8	157	1640
3/26/2010	13	4568.58	131	1249
3/26/2010	14	5786.72	134	1519
3/26/2010	15	5699.7	136	1460
3/26/2010	16	5588.53	142	1667
3/26/2010	17	5982.73	144	1603
3/26/2010	18	6134.2	153	1749
3/26/2010	19	4849.75	120	1336
3/26/2010	20	3207.35	92	919
3/26/2010	21	2498.6	66	779
3/26/2010	22	209.86	6	96
3/27/2010	8	1.59	1	1
3/27/2010	9	3144.03	87	903
3/27/2010	10	5131.54	112	1414
3/27/2010	11	7179.86	129	2144
3/27/2010	12	8197.07	154	2211
3/27/2010	13	6741.93	156	1943
3/27/2010	14	6992.55	161	1919
3/27/2010	15	8184.43	177	2351
3/27/2010	16	7178.53	173	2064
3/27/2010	17	7028.71	173	1845
3/27/2010	18	6430.82	163	2020
3/27/2010	19	5058.61	132	1444
3/27/2010	20	4203.58	108	1207
3/27/2010	21	85.54	8	58
3/28/2010	8	3.99	1	1
3/28/2010	9	3642.63	78	1012
3/28/2010	10	5911.29	102	1721
3/28/2010	11	6655.44	158	2073
3/28/2010	12	6518.97	164	2012
3/28/2010	13	7883.79	163	2332
3/28/2010	14	6929.48	162	2003
3/28/2010	15	8716.45	183	2414
3/28/2010	16	7369.27	171	2272
3/28/2010	17	8517.32	176	2495
3/28/2010	18	6602.27	180	2124
3/28/2010	19	7085.22	167	2177
3/28/2010	20	5525.71	124	1658
3/28/2010	21	508.3	9	161
3/29/2010	9	1919.18	63	496
3/29/2010	10	2800.15	74	841
3/29/2010	11	3894.43	102	925
3/29/2010	12	5457.72	152	1601
3/29/2010	13	4737.88	137	1295
3/29/2010	14	5394.49	122	1470
3/29/2010	15	5624.38	118	1598
3/29/2010	16	5664.82	140	1639
3/29/2010	17	4969.5	139	1470
3/29/2010	18	6088.4	173	1782
3/29/2010	19	5215.08	144	1639
3/29/2010	20	4365.93	126	1377
3/29/2010	21	2624.75	81	750
3/29/2010	22	247.2	5	58
3/30/2010	9	1980.71	64	538
3/30/2010	10	1876.11	55	514
3/30/2010	11	3127.63	97	911
3/30/2010	12	6400.07	140	1659
3/30/2010	13	4709.61	103	1313
3/30/2010	14	4804.26	130	1475
3/30/2010	15	4706.59	134	1314
3/30/2010	16	5115.85	133	1438
3/30/2010	17	5275.31	147	1547
3/30/2010	18	6218.72	169	1692
3/30/2010	19	3987.05	125	1245
3/30/2010	20	4133.9	121	1233
3/30/2010	21	3293.43	79	967
3/30/2010	22	15.91	1	6
3/31/2010	9	1613.12	58	442
3/31/2010	10	2966.99	72	891
3/31/2010	11	4614.42	115	1222
3/31/2010	12	4904.09	147	1334
3/31/2010	13	3863.99	119	1060
3/31/2010	14	4194.69	112	1213
3/31/2010	15	3195.16	108	996
3/31/2010	16	4312.06	133	1238
3/31/2010	17	4284.69	141	1232
3/31/2010	18	5849.54	184	1720
3/31/2010	19	4605.09	129	1276
3/31/2010	20	3789.4	130	1192
3/31/2010	21	4580.99	107	1353
3/31/2010	22	64.04	2	14
4/1/2010	8	8.02	1	3
4/1/2010	9	1914.54	65	577
4/1/2010	10	3844.27	92	1128
4/1/2010	11	6762.67	143	1912
4/1/2010	12	5001.88	134	1553
4/1/2010	13	4645.92	126	1349
4/1/2010	14	5410.91	135	1614
4/1/2010	15	5472.37	116	1492
4/1/2010	16	5073.61	142	1374
4/1/2010	17	5462.34	153	1732
4/1/2010	18	4465.88	148	1471
4/1/2010	19	3972.35	105	1213
4/1/2010	20	4312.89	115	1330
4/1/2010	21	3042.77	94	920
4/1/2010	22	81.06	3	32
4/2/2010	9	2172.69	67	621
4/2/2010	10	5094.33	111	1458
4/2/2010	11	6096.01	136	1671
4/2/2010	12	5478.13	142	1585
4/2/2010	13	5571.71	137	1689
4/2/2010	14	7572.52	160	2191
4/2/2010	15	7067.27	127	1830
4/2/2010	16	6321.99	146	1933
4/2/2010	17	7235.15	185	2280
4/2/2010	18	5532.17	168	1721
4/2/2010	19	4592.02	124	1408
4/2/2010	20	3235.96	96	998
4/2/2010	21	2374.61	57	753
4/2/2010	22	144.18	5	42
4/3/2010	8	2.99	1	1
4/3/2010	9	4812.32	114	1329
4/3/2010	10	8712.93	148	2294
4/3/2010	11	8193.67	157	2419
4/3/2010	12	8983.68	189	2571
4/3/2010	13	9378.73	183	2680
4/3/2010	14	9541.42	218	2780
4/3/2010	15	9168.38	201	2693
4/3/2010	16	9035.04	209	2716
4/3/2010	17	9268.81	206	2897
4/3/2010	18	7496.95	176	2383
4/3/2010	19	6602.73	162	2084
4/3/2010	20	4514.27	106	1455
4/3/2010	21	792.82	14	229
4/4/2010	9	2662.11	80	740
4/4/2010	10	5030.65	130	1635
4/4/2010	11	5554.73	157	1694
4/4/2010	12	6671.03	176	2062
4/4/2010	13	6286.31	151	1867
4/4/2010	14	5360.38	120	1632
4/4/2010	15	5359.32	135	1735
4/4/2010	16	4618.43	129	1409
4/4/2010	17	4973.16	142	1759
4/4/2010	18	5735.37	160	1855
4/4/2010	19	3650.85	109	1162
4/4/2010	20	4293.26	111	1456
4/4/2010	21	514.69	6	143
4/5/2010	9	2429.11	64	731
4/5/2010	10	3141.41	75	861
4/5/2010	11	5499.57	135	1687
4/5/2010	12	6983.01	181	2126
4/5/2010	13	5786.56	128	1660
4/5/2010	14	4745.86	126	1598
4/5/2010	15	4990.69	132	1577
4/5/2010	16	4010.42	104	1258
4/5/2010	17	6403.3	171	1989
4/5/2010	18	6423.02	184	2060
4/5/2010	19	6389.37	153	2072
4/5/2010	20	4402.2	126	1430
4/5/2010	21	2782.07	82	950
4/5/2010	22	162.14	1	54
4/6/2010	8	9.27	1	3
4/6/2010	9	2476.18	66	651
4/6/2010	10	3490.25	87	1069
4/6/2010	11	4414.09	117	1327
4/6/2010	12	5330.98	127	1552
4/6/2010	13	5513.8	130	1602
4/6/2010	14	5994.85	143	1627
4/6/2010	15	3902.3	125	1170
4/6/2010	16	5990.63	143	1722
4/6/2010	17	5741.49	156	1825
4/6/2010	18	4653.99	140	1459
4/6/2010	19	4097.07	110	1245
4/6/2010	20	4516.85	123	1442
4/6/2010	21	3348.39	81	969
4/6/2010	22	120.22	3	54
4/7/2010	8	39.58	3	20
4/7/2010	9	1996.56	69	526
4/7/2010	10	3030.8	82	958
4/7/2010	11	3392.75	109	915
4/7/2010	12	3332.21	116	998
4/7/2010	13	6284.29	154	1722
4/7/2010	14	4644.64	104	1304
4/7/2010	15	3186.34	107	1030
4/7/2010	16	4479.82	123	1430
4/7/2010	17	4635.96	143	1467
4/7/2010	18	6216.16	172	1962
4/7/2010	19	4822.97	159	1486
4/7/2010	20	3287.64	109	1030
4/7/2010	21	3451.87	94	1135
4/7/2010	22	415.58	9	104
4/8/2010	8	10.98	1	4
4/8/2010	9	2113.11	67	581
4/8/2010	10	3603.49	90	906
4/8/2010	11	4245.4	124	1209
4/8/2010	12	4652.64	131	1360
4/8/2010	13	4426.68	132	1278
4/8/2010	14	4577.16	118	1288
4/8/2010	15	3899.5	116	1121
4/8/2010	16	4920.21	124	1417
4/8/2010	17	3839.14	123	1143
4/8/2010	18	4552.58	142	1449
4/8/2010	19	4449.41	120	1319
4/8/2010	20	3333.02	118	1067
4/8/2010	21	2778	75	885
4/8/2010	22	142.51	6	60
4/9/2010	8	21.71	3	10
4/9/2010	9	2330.34	65	694
4/9/2010	10	3469.14	91	1098
4/9/2010	11	4724.05	120	1294
4/9/2010	12	5055.45	143	1535
4/9/2010	13	6521.83	155	1840
4/9/2010	14	5023.16	132	1437
4/9/2010	15	4479.7	129	1286
4/9/2010	16	5339.44	136	1545
4/9/2010	17	5195.41	132	1647
4/9/2010	18	5143.61	138	1578
4/9/2010	19	5100.37	163	1460
4/9/2010	20	3166.69	95	1034
4/9/2010	21	2783.55	69	795
4/9/2010	22	22.14	2	16
4/10/2010	9	4721.65	93	1246
4/10/2010	10	6749.77	130	2036
4/10/2010	11	5940	148	1704
4/10/2010	12	7710.97	161	2169
4/10/2010	13	9458.86	170	2658
4/10/2010	14	6530.21	152	1925
4/10/2010	15	8470.22	185	2498
4/10/2010	16	7179.97	186	1955
4/10/2010	17	8059.14	180	2272
4/10/2010	18	8156.46	178	2459
4/10/2010	19	4618.68	127	1361
4/10/2010	20	4458.03	97	1245
4/10/2010	21	166.91	10	68
4/11/2010	9	3618.78	99	1072
4/11/2010	10	6205.82	125	1966
4/11/2010	11	7858.26	143	2430
4/11/2010	12	6545.27	151	1990
4/11/2010	13	7141.23	159	2182
4/11/2010	14	7483.59	181	2182
4/11/2010	15	8133.72	181	2438
4/11/2010	16	8949.7	217	2729
4/11/2010	17	8620.77	197	2466
4/11/2010	18	8214.96	189	2434
4/11/2010	19	5673.86	149	1896
4/11/2010	20	4130.94	124	1368
4/11/2010	21	376.35	10	130
4/12/2010	8	9.48	1	4
4/12/2010	9	2510.22	81	687
4/12/2010	10	4808.99	92	1359
4/12/2010	11	5685.56	106	1550
4/12/2010	12	4963.04	165	1487
4/12/2010	13	6274.04	151	1815
4/12/2010	14	5072.05	141	1528
4/12/2010	15	3747.01	115	1122
4/12/2010	16	4293.4	137	1313
4/12/2010	17	5244.4	151	1708
4/12/2010	18	6552.54	146	1915
4/12/2010	19	4384.57	140	1504
4/12/2010	20	3888.89	125	1258
4/12/2010	21	4533.87	97	1378
4/12/2010	22	162.93	6	63
4/13/2010	9	1977.18	70	548
4/13/2010	10	2698.05	69	730
4/13/2010	11	5632.88	114	1620
4/13/2010	12	4933.24	125	1357
4/13/2010	13	5532.53	159	1561
4/13/2010	14	5239.39	146	1572
4/13/2010	15	5493.91	141	1581
4/13/2010	16	4328.4	120	1331
4/13/2010	17	4029.1	142	1264
4/13/2010	18	5131.09	137	1594
4/13/2010	19	3915.58	135	1220
4/13/2010	20	4678.71	138	1489
4/13/2010	21	2886.26	86	871
4/13/2010	22	38.69	2	17
4/14/2010	9	1674.16	68	514
4/14/2010	10	2283.65	64	619
4/14/2010	11	3294.17	83	912
4/14/2010	12	3347.56	109	946
4/14/2010	13	3920.61	112	1134
4/14/2010	14	4244.92	114	1184
4/14/2010	15	4197.02	116	1181
4/14/2010	16	5658.12	131	1635
4/14/2010	17	4899.34	137	1443
4/14/2010	18	4654.52	147	1422
4/14/2010	19	4502.11	134	1303
4/14/2010	20	3952.06	126	1216
4/14/2010	21	2821.18	99	849
4/14/2010	22	475.99	8	105
4/15/2010	8	32.83	2	7
4/15/2010	9	1952.34	56	486
4/15/2010	10	2645.54	97	792
4/15/2010	11	3402.66	102	1005
4/15/2010	12	3644.57	126	1116
4/15/2010	13	5048.08	118	1408
4/15/2010	14	4206.38	97	1161
4/15/2010	15	3974.2	104	1088
4/15/2010	16	4259.73	124	1266
4/15/2010	17	6884.88	162	1952
4/15/2010	18	3893.78	131	1193
4/15/2010	19	4569.54	118	1323
4/15/2010	20	4371.1	133	1366
4/15/2010	21	3137.02	95	976
4/15/2010	22	130.47	7	43
4/16/2010	8	48.26	3	4
4/16/2010	9	2521.96	84	763
4/16/2010	10	4084.95	95	1025
4/16/2010	11	5197.3	143	1457
4/16/2010	12	6313.63	167	1814
4/16/2010	13	5758.92	127	1528
4/16/2010	14	5745.28	131	1457
4/16/2010	15	5492.12	162	1549
4/16/2010	16	5238.71	133	1515
4/16/2010	17	6345.71	148	1805
4/16/2010	18	5634.45	138	1571
