Owner	Year	Month	Sales	Transactions	Items
10068	2014	10	409.14	8	148
10068	2014	9	366.4	8	148
10068	2014	8	524.09	10	197
10068	2014	7	334.07	8	136
10068	2014	6	437.63	8	162
10068	2014	5	425.5	11	178
10068	2014	4	370.47	8	171
10068	2014	3	396.15	10	163
10068	2014	2	258.87	8	127
10068	2014	1	229.48	9	166
10068	2015	12	433.23	8	152
10068	2015	11	320.61	7	114
10068	2015	10	508.65	11	162
10068	2015	9	410.46	8	154
10068	2015	8	476.31	10	164
10068	2015	7	400.32	9	119
10068	2015	6	363.59	9	129
10068	2015	5	525.7	10	173
10068	2015	4	439.04	8	149
10068	2015	3	381.05	8	129
10068	2015	2	308.92	8	129
10068	2015	1	421.18	10	169
10068	2016	12	603.95	10	202
10068	2016	11	430.33	9	140
10068	2016	10	485.33	10	181
10068	2016	9	406.02	8	131
10068	2016	8	445.87	9	136
10068	2016	7	663.13	11	211
10068	2016	6	442.9	9	146
10068	2016	5	502.45	8	150
10068	2016	4	436.97	10	165
10068	2016	3	270.54	8	108
10068	2016	2	297.84	9	103
10068	2016	1	458.1	11	167
10068	2017	1	389.26	9	123
10069	2010	12	0	3	30
10069	2010	11	-1.42E-14	5	68
10069	2010	10	11.1	7	85
10069	2010	9	0.07	7	77
10069	2010	8	0	3	34
10069	2010	7	32.11	2	11
10069	2010	6	95.75	5	27
10069	2010	4	109.87	3	34
10069	2010	2	234.05	9	83
10069	2010	1	14.12	1	5
10069	2011	12	1.5	3	28
10069	2011	11	0	2	19
10069	2011	9	3.55E-15	4	41
10069	2011	7	0	1	5
10069	2011	5	1.02E-14	4	49
10069	2011	4	1.1	5	42
10069	2011	3	1.42E-14	9	83
10069	2011	2	0	3	24
10069	2011	1	1.78E-14	8	64
10069	2012	11	0	2	21
10069	2012	9	2.22E-16	1	7
10069	2012	8	1.78E-15	1	9
10069	2012	7	0	3	17
10069	2012	6	-1.78E-15	1	15
10069	2012	5	-8.88E-16	2	16
10069	2012	4	-8.88E-16	1	16
10069	2012	3	-3.55E-15	3	19
10069	2012	1	0	1	18
10069	2013	12	5.33E-15	3	36
10069	2013	11	3.55E-15	2	21
10069	2013	10	1.24E-14	5	58
10069	2013	9	0.11	5	61
10069	2013	8	1.78E-15	3	30
10069	2013	7	8.88E-16	2	20
10069	2013	6	-1.78E-15	3	28
10069	2013	5	0	1	7
10069	2013	4	0	1	7
10069	2013	3	0	1	15
10069	2013	2	3.33E-16	1	6
10069	2013	1	8.88E-16	3	21
10069	2014	12	43.79	2	19
10069	2014	9	8.8	1	7
10069	2014	8	41.7	1	9
10069	2014	4	22.21	1	7
10069	2014	3	48.9	3	24
10069	2014	2	204.5	3	61
10069	2015	11	59.83	2	16
10069	2015	10	32.09	1	7
10069	2015	8	120.31	2	30
10069	2015	7	297.85	5	74
10069	2015	6	16.69	2	6
10069	2015	5	14.23	1	5
10069	2015	4	23.78	2	8
10069	2015	3	6.58	1	3
10069	2015	1	32.77	1	10
10069	2016	12	293.1	4	70
10069	2016	10	116.05	5	27
10069	2016	9	76.29	3	22
10069	2016	8	257.19	5	64
10069	2016	7	167.86	7	52
10069	2016	6	10.68	2	4
10069	2016	5	75.07	3	21
10069	2016	4	92.65	2	23
10069	2016	3	185.65	3	48
10069	2016	2	120.43	3	25
10069	2016	1	107.84	3	29
10070	2010	12	9.77E-15	3	44
10070	2010	11	3.55E-15	5	52
10070	2010	10	2.13E-14	7	82
10070	2010	9	0.47	5	68
10070	2010	8	0.21	3	35
10070	2010	7	80	1	1
10070	2011	12	-1.78E-15	2	16
10070	2011	11	1.78E-15	3	27
10070	2011	10	-8.88E-16	3	28
10070	2011	9	0	5	37
10070	2011	8	6.3	4	33
10070	2011	7	0	2	18
10070	2011	6	1.05E-14	5	43
10070	2011	5	6.66E-16	5	43
10070	2011	4	1.11E-15	2	26
10070	2011	3	1	3	27
10070	2011	2	1.07E-14	4	44
10070	2011	1	2.84E-14	5	71
10070	2012	12	1.78E-15	2	18
10070	2012	11	1.78E-15	1	13
10070	2012	10	1.78E-15	1	14
10070	2012	9	0	2	14
10070	2012	8	-3.55E-15	3	21
10070	2012	7	5.33E-15	2	27
10070	2012	6	7.11E-15	2	21
10070	2012	5	0	2	21
10070	2012	4	0.11	1	14
10070	2012	3	8.88E-16	1	14
10070	2012	2	3.55E-15	2	23
10070	2012	1	1.78E-15	3	28
10070	2013	11	-8.88E-16	1	8
10070	2013	10	8.88E-16	1	6
10070	2013	9	0	1	9
10070	2013	8	-3.55E-15	1	9
10070	2013	7	8.88E-16	2	18
10070	2013	6	-1.78E-15	2	24
10070	2013	4	8.88E-16	1	10
10070	2013	3	-8.88E-16	1	10
10070	2013	2	1.78E-15	2	17
10070	2013	1	1.78E-15	1	10
10070	2014	12	156.83	7	57
10070	2014	11	206.33	7	78
10070	2014	10	231.41	3	44
10070	2014	8	42.96	3	16
10070	2014	6	15.54	1	8
10070	2014	5	25.69	2	9
10070	2014	4	28.83	1	15
10070	2014	3	60.45	2	23
10070	2014	2	29.45	1	12
10070	2014	1	40.96	3	30
10070	2015	12	106.93	7	32
10070	2015	11	94.33	8	35
10070	2015	10	63.34	6	18
10070	2015	9	66.57	7	25
10070	2015	8	88.65	9	35
10070	2015	7	101.43	7	42
10070	2015	6	73.3	9	41
10070	2015	5	74.98	9	40
10070	2015	4	137.43	9	66
10070	2015	3	118.61	8	62
10070	2015	2	164.17	6	72
10070	2015	1	115.01	5	57
10070	2016	12	109.39	6	40
10070	2016	11	111.76	6	44
10070	2016	10	77.33	5	33
10070	2016	9	106.7	6	38
10070	2016	8	86.93	7	35
10070	2016	7	115.35	5	49
10070	2016	6	60.33	3	20
10070	2016	5	81.15	5	31
10070	2016	4	68.29	5	32
10070	2016	3	46.88	4	21
10070	2016	2	74.97	4	32
10070	2016	1	57.07	7	25
10070	2017	1	78.28	5	37
10071	2010	12	5.68E-13	15	279
10071	2010	11	45.7	14	365
10071	2010	10	81.6	8	200
10071	2010	9	31.28	12	246
10071	2010	8	164.41	7	124
10071	2010	7	789.29	14	176
10071	2010	6	1488.11	17	315
10071	2010	5	1305.35	17	317
10071	2010	4	1225.11	16	269
10071	2010	3	1714.45	22	329
10071	2010	2	1777.89	20	297
10071	2010	1	1032.69	12	237
10071	2011	12	3.94	14	294
10071	2011	11	12.31	11	280
10071	2011	10	3.28	9	233
10071	2011	9	0.4	8	144
10071	2011	8	16.96	11	211
10071	2011	7	1.37	17	279
10071	2011	6	0.85	16	179
10071	2011	5	9.19E-14	16	265
10071	2011	4	140.8	13	319
10071	2011	3	23.9	9	260
10071	2011	2	14.71	9	259
10071	2011	1	5.71	12	256
10071	2012	12	1.41	7	212
10071	2012	11	2.47	9	227
10071	2012	10	1.14E-13	8	220
10071	2012	9	1.17	7	223
10071	2012	8	6.63	12	224
10071	2012	7	3.68	6	164
10071	2012	6	3.54	11	337
10071	2012	5	2.24	6	189
10071	2012	4	3.24	10	251
10071	2012	3	12	11	243
10071	2012	2	0.59	10	176
10071	2012	1	0.98	7	162
10071	2013	12	5.86E-14	6	138
10071	2013	11	31.79	16	267
10071	2013	10	5.77	12	300
10071	2013	9	1.5	8	203
10071	2013	8	0.62	7	216
10071	2013	7	0.79	10	276
10071	2013	6	-1.42E-14	8	157
10071	2013	5	3.04	8	193
10071	2013	4	2.56	8	154
10071	2013	3	2.59	6	203
10071	2013	2	1.42E-13	7	212
10071	2013	1	0.92	9	174
10071	2014	12	173.88	1	28
10071	2014	11	228.33	4	48
10071	2014	9	51.8	1	11
10071	2014	8	298.18	4	54
10071	2014	7	114.56	5	25
10071	2014	6	335.49	3	72
10071	2014	5	456.14	3	111
10071	2014	4	228.31	6	51
10071	2014	3	398.91	5	85
10071	2014	2	680.06	5	122
10071	2014	1	647.01	8	201
10071	2015	12	418.08	8	74
10071	2015	11	76.61	2	15
10071	2015	8	130.63	1	31
10071	2015	5	262.36	1	58
10071	2015	4	98.7	1	26
10071	2015	1	34.88	1	10
10071	2016	12	428.9	3	73
10071	2016	11	410.79	1	74
10071	2016	10	106.89	1	19
10071	2016	8	55.15	1	13
10071	2016	7	594.49	5	142
10071	2016	6	269.64	1	54
10071	2016	5	372.33	2	97
10071	2016	4	180.6	1	37
10071	2016	3	496.25	3	89
10071	2016	1	9.29	1	1
10071	2017	1	69.34	1	21
10072	2010	12	2.64	6	186
10072	2010	11	0.32	4	124
10072	2010	10	1	4	124
10072	2010	9	4.79	6	189
10072	2010	8	38.45	10	158
10072	2010	7	464.84	6	142
10072	2010	6	620.81	15	175
10072	2010	5	477.86	17	130
10072	2010	4	356.69	11	109
10072	2010	3	492.56	13	137
10072	2010	2	659.38	14	230
10072	2010	1	536.77	16	195
10072	2011	12	0.34	6	177
10072	2011	11	1.71E-13	6	157
10072	2011	10	-6.75E-14	4	88
10072	2011	9	3.18	7	153
10072	2011	8	-1.07E-14	2	30
10072	2011	7	-3.55E-14	4	104
10072	2011	6	-5.31E-14	4	162
10072	2011	5	0.29	8	209
10072	2011	4	-4.09E-14	4	126
10072	2011	3	-1.56E-13	6	141
10072	2011	2	8.53E-14	4	146
10072	2011	1	0.43	7	183
10072	2012	12	0.38	3	101
10072	2012	11	2.34	5	126
10072	2012	10	2.71	3	113
10072	2012	9	2.86	3	106
10072	2012	8	2.58	3	87
10072	2012	7	4.43	5	120
10072	2012	6	2.99	3	113
10072	2012	5	2.16	6	153
10072	2012	4	7.19	8	191
10072	2012	3	0.57	8	176
10072	2012	2	2.71	9	182
10072	2012	1	2.19	9	196
10072	2013	12	3.66	5	150
10072	2013	11	2.18	5	121
10072	2013	10	2.97	7	120
10072	2013	9	2.75	8	172
10072	2013	8	1.5	5	75
10072	2013	7	2.45	7	137
10072	2013	6	7.95	5	129
10072	2013	5	3.65	6	170
10072	2013	4	3.25	2	71
10072	2013	3	0.45	10	150
10072	2013	2	0.31	2	57
10072	2013	1	-5.77E-15	2	36
10072	2014	12	542.63	6	108
10072	2014	11	399.88	5	84
10072	2014	10	844.76	6	185
10072	2014	9	502.96	6	108
10072	2014	8	901.3	6	174
10072	2014	7	875.75	9	165
10072	2014	6	785.84	7	147
10072	2014	5	952.98	7	181
10072	2014	4	693.9	5	137
10072	2014	3	819.78	6	173
10072	2014	2	631.81	7	135
10072	2014	1	2388.15	9	124
10072	2015	12	123.08	1	23
10072	2015	11	410.95	3	83
10072	2015	9	353.18	2	61
10072	2015	6	303.32	2	54
10072	2015	5	651.16	5	120
10072	2015	4	517.2	6	111
10072	2015	3	680.79	6	122
10072	2015	2	394.51	3	76
10072	2015	1	433.08	3	91
10072	2016	7	133.75	1	23
10072	2016	6	92.33	1	16
10072	2016	5	12.66	1	2
10072	2016	3	139.5	1	21
10072	2016	1	70.85	1	16
10073	2013	12	4.26E-14	6	186
10073	2013	11	31.05	8	171
10073	2013	10	1.61	6	136
10073	2013	9	1.21	6	81
10073	2013	8	1.67	8	216
10073	2013	7	1.32	7	179
10073	2013	6	3.44	9	173
10073	2013	5	5.02	10	152
10073	2014	8	59.05	2	19
10073	2014	6	59.48	2	11
10073	2014	5	110	2	24
10073	2014	4	92.02	4	23
10073	2014	3	15.48	1	4
10073	2014	2	20.5	1	8
10073	2014	1	174.17	5	113
10073	2015	12	60.16	3	15
10073	2015	11	12.47	1	2
10073	2015	10	72.09	2	18
10073	2015	8	5.88	1	3
10073	2015	7	36.69	2	8
10073	2015	6	75.05	2	21
10073	2015	5	140.17	6	35
10073	2015	4	95.82	4	28
10073	2015	3	111.36	6	23
10073	2015	2	85.7	5	27
10073	2016	7	39.91	3	14
10073	2016	6	3.88	1	2
10073	2016	5	76.03	2	20
10073	2016	3	19.24	1	6
10074	2010	12	9.95E-14	4	173
10074	2010	11	-1.14E-13	2	117
10074	2010	9	2	4	159
10074	2010	8	-7.11E-15	2	55
10074	2010	3	352.14	2	83
10074	2011	11	2.68	1	74
10074	2011	10	0.36	2	98
10074	2011	8	1.4	3	104
10074	2011	4	3	2	170
10074	2011	3	3.41E-13	3	146
10074	2011	1	5.68E-14	3	145
10074	2012	11	5.94	7	118
10074	2012	9	1.22	2	113
10074	2012	5	2.01	2	131
10074	2012	3	10.37	4	199
10074	2012	1	1.71E-13	2	92
10074	2013	11	4.37	2	108
10074	2013	10	0	1	5
10074	2013	8	-7.11E-15	3	35
10074	2013	5	0.32	3	48
10074	2013	3	2.66	4	99
10074	2014	5	589.64	4	135
10074	2014	3	35.62	1	8
10074	2015	11	560.44	4	110
10074	2015	9	199.07	1	44
10074	2015	8	516.52	3	107
10074	2015	6	404.18	2	74
10074	2015	3	62.65	2	18
10074	2016	11	414.72	2	84
10074	2016	10	452.7	2	89
10074	2016	4	345.6	2	64
10074	2016	2	404.79	3	87
10075	2014	12	12.43	1	2
10075	2014	10	109.37	2	14
10075	2014	6	32.15	2	5
10075	2014	2	49.36	2	6
10075	2015	7	97.93	2	13
10075	2016	10	82.97	1	3
10075	2016	8	-10.15	1	2
10076	2010	12	0	1	5
10076	2013	8	0	1	7
10076	2014	8	10.06	1	2
10076	2014	6	7.76	1	2
10076	2015	12	139.36	2	21
10076	2016	6	23.02	2	6
10077	2010	12	5.33E-15	1	24
10077	2010	11	6.39E-14	2	46
10077	2010	10	7.11E-15	3	58
10077	2010	9	-4.26E-14	2	51
10077	2010	8	62.11	2	45
10077	2010	7	313.19	3	57
10077	2010	6	279.64	6	57
10077	2010	5	169.44	1	37
10077	2010	4	152.25	4	38
10077	2010	3	258.02	4	69
10077	2010	2	309.38	5	86
10077	2010	1	51.18	2	12
10077	2011	12	7.99E-15	3	38
10077	2011	11	6.66E-16	1	7
10077	2011	10	3.55E-15	2	27
10077	2011	9	2.13E-14	1	19
10077	2011	8	-2.84E-14	2	33
10077	2011	7	7.11E-15	1	17
10077	2011	6	0.13	4	86
10077	2011	5	-8.88E-16	2	40
10077	2011	4	3.3	4	66
10077	2011	3	-1.21E-13	7	114
10077	2011	2	1	1	17
10077	2011	1	-2.84E-14	2	44
10077	2012	12	-7.11E-15	2	34
10077	2012	11	1.76	5	108
10077	2012	10	7.11E-15	5	55
10077	2012	9	-3.20E-14	5	77
10077	2012	8	-4.97E-14	3	58
10077	2012	7	0.6	3	56
10077	2012	6	1.47	2	36
10077	2012	5	0.42	4	56
10077	2012	4	1	3	60
10077	2012	3	-2.84E-14	4	81
10077	2012	2	0.21	4	75
10077	2012	1	-7.11E-15	3	67
10077	2013	12	-7.11E-15	3	44
10077	2013	11	0.34	8	148
10077	2013	10	-4.97E-14	5	77
10077	2013	9	0.5	8	152
10077	2013	8	-5.68E-14	4	76
10077	2013	7	2.15	6	210
10077	2013	6	1.01	3	54
10077	2013	5	-1.42E-14	4	83
10077	2013	4	-5.68E-14	7	137
10077	2013	3	0.52	6	151
10077	2013	2	0	1	13
10077	2013	1	1.94	9	158
10077	2014	12	227.96	3	50
10077	2014	11	364.84	6	57
10077	2014	10	308.46	4	51
10077	2014	9	325.85	4	65
10077	2014	8	365.66	7	79
10077	2014	7	768.81	11	147
10077	2014	6	385.64	4	77
10077	2014	5	565.08	9	102
10077	2014	4	287.23	6	65
10077	2014	3	511.62	5	103
10077	2014	2	191.31	2	36
10077	2014	1	141.21	2	22
10077	2015	12	255.95	4	48
10077	2015	11	566.78	6	129
10077	2015	10	399.72	3	80
10077	2015	9	450.7	9	104
10077	2015	8	440.09	4	74
10077	2015	7	214.46	1	37
10077	2015	6	497.76	5	105
10077	2015	5	465.94	7	95
10077	2015	4	294.3	2	59
10077	2015	3	184.44	2	40
10077	2015	2	256.75	3	64
10077	2015	1	170.22	4	39
10077	2016	12	461	5	83
10077	2016	11	431.91	8	85
10077	2016	10	124.88	2	30
10077	2016	9	183.83	3	41
10077	2016	8	212.19	5	53
10077	2016	7	432.1	6	111
10077	2016	6	390.87	5	96
10077	2016	5	265.37	5	44
10077	2016	4	475.14	6	78
10077	2016	3	132.43	3	18
10077	2016	2	175.56	2	36
10077	2016	1	234.52	3	43
10077	2017	1	232.06	3	47
10078	2010	12	2.21	6	180
10078	2010	11	0.92	7	171
10078	2010	10	12.31	7	205
10078	2010	9	3.01	4	139
10078	2010	8	101.87	7	214
10078	2010	7	504.13	5	133
10078	2010	6	886.17	6	202
10078	2010	5	594.45	10	171
10078	2010	4	413.59	4	132
10078	2010	3	397.11	3	111
10078	2010	2	458.33	6	122
10078	2010	1	562.5	7	151
10078	2011	12	1.24	4	117
10078	2011	11	4	6	141
10078	2011	10	4.5	6	157
10078	2011	9	15.4	8	203
10078	2011	8	5.21	8	157
10078	2011	7	6.65	5	150
10078	2011	6	13.68	6	190
10078	2011	5	1.74	4	112
10078	2011	4	4.75	5	123
10078	2011	3	10.3	8	213
10078	2011	2	8.88E-14	4	134
10078	2011	1	-4.26E-14	5	150
10078	2012	12	4.34	6	172
10078	2012	11	0.28	6	146
10078	2012	10	5.63	5	162
10078	2012	9	6.91	5	147
10078	2012	8	4.95	4	99
10078	2012	7	1.07	5	149
10078	2012	6	4.59	5	160
10078	2012	5	5.66	6	162
10078	2012	4	0.96	3	89
10078	2012	3	2.69	7	151
10078	2012	2	1.14E-13	5	154
10078	2012	1	0.17	5	125
10078	2013	12	3.59	5	144
10078	2013	11	0.32	5	154
10078	2013	10	4.73	5	142
10078	2013	9	1.97	2	82
10078	2013	8	4.34	5	158
10078	2013	7	2.35	6	117
10078	2013	6	5.04	3	94
10078	2013	5	10.17	7	148
10078	2013	4	2.09	4	128
10078	2013	3	0.5	5	165
10078	2013	2	2.04	8	153
10078	2013	1	3.86	5	164
10078	2014	12	332.87	4	82
10078	2014	11	559.75	5	108
10078	2014	10	400.13	6	79
10078	2014	9	257.86	2	64
10078	2014	8	390.77	4	94
10078	2014	7	379.59	5	84
10078	2014	6	607.71	8	148
10078	2014	5	276.49	5	64
10078	2014	4	407.87	5	95
10078	2014	3	477.14	4	120
10078	2014	2	406.32	3	90
10078	2014	1	347.83	3	117
10078	2015	12	376.56	5	78
10078	2015	11	794.75	8	173
10078	2015	10	391.84	6	111
10078	2015	9	618.03	5	130
10078	2015	8	150.84	1	33
10078	2015	7	442.28	8	103
10078	2015	6	447.24	6	96
10078	2015	5	472.91	7	83
10078	2015	4	416.25	4	83
10078	2015	3	382.66	4	89
10078	2015	2	329.89	4	65
10078	2015	1	321.49	3	67
10078	2016	12	519.6	5	113
10078	2016	11	843.85	5	130
10078	2016	10	588.05	6	129
10078	2016	9	585.6	7	124
10078	2016	8	498.28	8	104
10078	2016	7	449.15	4	99
10078	2016	6	494.64	7	100
10078	2016	5	416.34	4	77
10078	2016	4	501.71	8	100
10078	2016	3	533.91	5	117
10078	2016	2	434.03	5	66
10078	2016	1	808.98	10	142
10078	2017	1	171.03	1	43
10079	2010	12	-5.33E-15	2	17
10079	2010	10	0.2	2	35
10079	2010	9	-8.88E-15	4	50
10079	2010	8	0.08	5	41
10079	2010	6	22.15	1	10
10079	2010	5	34.85	2	16
10079	2010	4	47.39	1	21
10079	2010	3	31.14	2	13
10079	2010	2	99.53	3	42
10079	2010	1	79.18	2	33
10079	2011	12	3.55E-15	6	54
10079	2011	11	0	3	26
10079	2011	10	0.13	4	68
10079	2011	9	0	3	46
10079	2011	7	3.55E-15	2	18
10079	2011	6	0	1	19
10079	2011	5	0.12	6	101
10079	2011	4	1	3	54
10079	2011	3	2.66E-15	5	80
10079	2011	2	-7.11E-15	4	60
10079	2011	1	0.29	4	48
10079	2012	12	1.42E-14	4	37
10079	2012	11	0.13	10	78
10079	2012	10	0.26	18	158
10079	2012	9	0.14	9	91
10079	2012	8	-8.53E-14	12	117
10079	2012	7	3.8	13	133
10079	2012	6	0.36	16	147
10079	2012	5	0	18	158
10079	2012	4	-4.26E-14	16	144
10079	2012	3	0.5	20	186
10079	2012	2	-1.42E-14	17	160
10079	2012	1	2.4	9	79
10079	2013	12	2.84E-14	10	116
10079	2013	11	-8.88E-15	7	88
10079	2013	10	4.11E-15	3	22
10079	2013	9	0	3	41
10079	2013	8	3.55E-15	1	21
10079	2013	7	-1.33E-14	5	60
10079	2013	6	-1.78E-15	2	18
10079	2013	5	-1.07E-14	8	77
10079	2013	4	0.42	5	69
10079	2013	3	0	1	7
10079	2013	2	0.5	4	43
10079	2013	1	-8.88E-16	2	11
10079	2014	12	284.38	8	72
10079	2014	11	236	11	75
10079	2014	10	112.13	5	42
10079	2014	9	147.37	8	48
10079	2014	8	97.12	4	35
10079	2014	7	111.99	4	46
10079	2014	6	105.06	6	34
10079	2014	5	155.75	5	57
10079	2014	4	135.37	7	42
10079	2014	3	151.8	7	51
10079	2014	2	55.32	4	19
10079	2014	1	98.75	5	63
10079	2015	12	184.39	6	48
10079	2015	11	122.23	6	24
10079	2015	10	188.01	6	53
10079	2015	9	165.29	12	48
10079	2015	8	44.58	6	14
10079	2015	7	69.09	5	23
10079	2015	6	141.1	8	37
10079	2015	5	151.46	10	42
10079	2015	4	72.34	4	15
10079	2015	3	198.58	8	56
10079	2015	2	94.23	3	30
10079	2015	1	55.83	2	16
10079	2016	12	539.63	16	126
10079	2016	11	216.99	11	55
10079	2016	10	382.54	13	97
10079	2016	9	293	13	69
10079	2016	8	304.54	14	77
10079	2016	7	244.1	10	58
10079	2016	6	186.77	8	44
10079	2016	5	336.27	14	88
10079	2016	4	226.77	8	53
10079	2016	3	208.21	8	54
10079	2016	2	235.97	9	60
10079	2016	1	169.09	7	58
10079	2017	1	342.02	17	97
10080	2014	10	66.66	1	7
10080	2014	6	28.8	1	11
10080	2014	5	141.29	3	28
10080	2015	4	30.18	1	10
10080	2015	3	51.06	2	9
10081	2010	12	-7.11E-15	3	31
10081	2010	11	-7.11E-15	2	25
10081	2010	10	-4.44E-15	3	25
10081	2010	9	4.44E-16	1	7
10081	2010	8	1.75	2	26
10081	2010	7	45.02	3	13
10081	2010	6	28.96	2	12
10081	2010	5	57.19	2	21
10081	2010	4	36.7	2	11
10081	2010	3	27.54	1	7
10081	2010	2	24.46	1	5
10081	2010	1	46.1	3	16
10081	2011	12	3.55E-15	3	32
10081	2011	11	0	4	35
10081	2011	10	7.11E-15	3	23
10081	2011	9	3.55E-15	2	23
10081	2011	8	1	3	34
10081	2011	7	4.29	3	29
10081	2011	6	3.99	3	34
10081	2011	5	1.78E-15	2	16
10081	2011	4	8.88E-15	2	21
10081	2011	3	3.55E-15	2	20
10081	2011	2	1	2	26
10081	2011	1	2.22E-15	1	12
10081	2012	12	4.26E-14	4	54
10081	2012	11	1	4	39
10081	2012	10	0.22	4	42
10081	2012	9	-1.42E-14	3	32
10081	2012	8	10	2	23
10081	2012	7	5.77E-15	2	18
10081	2012	6	-7.11E-15	3	41
10081	2012	5	1.78E-15	1	13
10081	2012	4	-8.88E-16	1	16
10081	2012	3	1.55	4	64
10081	2012	2	1	2	25
10081	2012	1	1.75	4	40
10081	2013	12	1.42E-14	5	71
10081	2013	11	0	3	29
10081	2013	10	0.55	3	45
10081	2013	9	1.07E-14	4	43
10081	2013	8	8	4	50
10081	2013	7	1.42E-14	1	23
10081	2013	6	1	4	54
10081	2013	5	7.11E-15	3	42
10081	2013	4	-8.88E-16	2	18
10081	2013	3	1.45	5	69
10081	2013	2	8	1	13
10081	2013	1	7.11E-15	3	35
10081	2014	12	167.19	4	35
10081	2014	11	215.5	5	54
10081	2014	10	102.78	2	39
10081	2014	9	208.44	4	36
10081	2014	8	125.33	2	23
10081	2014	7	152.47	4	47
10081	2014	6	94.23	3	30
10081	2014	5	149.94	4	25
10081	2014	4	118.85	2	38
10081	2014	3	68.51	2	23
10081	2014	2	219.32	4	62
10081	2014	1	75.49	3	34
10081	2015	12	314.9	5	48
10081	2015	11	122.16	5	32
10081	2015	10	145.37	2	22
10081	2015	9	92.8	2	28
10081	2015	8	81.53	2	22
10081	2015	7	119.75	2	18
10081	2015	6	146.34	4	39
10081	2015	5	121.62	2	30
10081	2015	4	166.75	2	29
10081	2015	3	104.41	2	30
10081	2015	2	81.07	2	22
10081	2015	1	113.99	2	19
10081	2016	12	234.8	4	44
10081	2016	11	93.91	3	20
10081	2016	10	177.54	2	28
10081	2016	9	75.64	2	15
10081	2016	8	70.91	2	22
10081	2016	7	188.2	4	35
10081	2016	6	75.2	2	23
10081	2016	5	53.44	2	18
10081	2016	4	197.15	5	33
10081	2016	3	88.31	3	29
10081	2016	2	97.99	3	23
10081	2016	1	98.65	2	28
10081	2017	1	192.05	4	47
10082	2010	12	-3.11E-15	3	41
10082	2010	11	-9.95E-14	3	60
10082	2010	10	1.42E-14	2	56
10082	2010	9	7.11E-14	5	90
10082	2010	8	3.6	6	84
10082	2010	7	304	7	73
10082	2010	6	237.78	4	64
10082	2010	5	435.64	6	84
10082	2010	4	293.31	5	80
10082	2010	3	536.11	6	107
10082	2010	2	384.9	6	80
10082	2010	1	347.15	5	78
10082	2011	9	0	1	14
10082	2011	8	9	4	39
10082	2011	7	-7.11E-15	8	77
10082	2011	6	0.62	11	102
10082	2011	5	-1.78E-15	2	22
10082	2011	4	6.3	1	16
10082	2011	3	2.7	6	70
10082	2011	1	-1.33E-14	6	48
10082	2012	12	0.36	7	61
10082	2012	11	-4.88E-15	3	23
10082	2012	10	0	3	24
10082	2012	9	0.04	5	39
10082	2012	8	5.33E-15	5	34
10082	2012	7	1.5	5	42
10082	2012	6	6.07	11	86
10082	2012	5	0.21	7	51
10082	2012	3	0	2	13
10082	2012	2	0.13	2	22
10082	2012	1	3.55E-15	1	11
10082	2013	12	0.89	5	52
10082	2013	11	6.08	5	53
10082	2013	9	3	5	41
10082	2013	8	7.11E-15	4	41
10082	2013	7	0.61	8	65
10082	2013	6	1.76	8	65
10082	2013	5	0.07	11	84
10082	2013	4	0.35	10	91
10082	2013	3	-2.13E-14	11	88
10082	2013	2	1.5	7	65
10082	2013	1	0	2	18
10082	2014	11	13.03	1	3
10082	2014	10	12.17	1	3
10082	2014	9	18.66	2	5
10082	2014	8	135.05	13	50
10082	2014	7	172.44	17	61
10082	2014	6	222.11	19	78
10082	2014	5	272.36	22	82
